,node1,node2,link
2682,2304,2304,1
2683,2058,2488,1
2684,533,8127,1
2685,589,3861,1
2686,5622,9525,1
2687,3184,8164,1
2688,7860,8893,1
2689,6597,7735,1
2690,7357,7549,1
2691,3838,4910,1
2692,5383,7649,1
2693,2580,9455,1
2694,8517,9503,1
2695,5212,6116,1
2696,8712,9716,1
2697,7566,8351,1
2698,5897,9525,1
2699,4399,6806,1
2700,4562,4863,1
2701,4607,7936,1
2702,142,9928,1
2703,3074,9813,1
2704,5778,8713,1
2705,593,9330,1
2706,5323,9883,1
2707,4616,6316,1
2708,2740,7219,1
2709,239,1621,1
2710,961,2442,1
2711,1730,7887,1
2712,2874,2981,1
2713,4615,5807,1
2714,6720,8709,1
2715,2044,2471,1
2716,1181,3253,1
2717,7198,8740,1
2718,1605,3505,1
2719,3311,4414,1
2720,942,4775,1
2721,5064,9974,1
2722,6404,8517,1
2723,2827,7751,1
2724,6422,8149,1
2725,2922,6395,1
2726,5212,9319,1
2727,2075,5855,1
2728,1246,2195,1
2729,2710,4542,1
2730,5570,7530,1
2731,1531,8417,1
2732,7789,9420,1
2733,3858,6978,1
2734,3154,7493,1
2735,4368,8738,1
2736,6562,7269,1
2737,2192,3400,1
2738,6961,8631,1
2739,754,4399,1
2740,6738,7751,1
2741,2773,5952,1
2742,7240,8872,1
2743,1181,4423,1
2744,3302,9817,1
2745,4737,7269,1
2746,3741,9517,1
2747,2048,8988,1
2748,2596,5650,1
2749,2942,4097,1
2750,4559,5684,1
2751,7365,8663,1
2752,767,4772,1
2753,927,9784,1
2754,3345,4957,1
2755,7445,8026,1
2756,4275,7153,1
2757,5439,7103,1
2758,888,4661,1
2759,4758,8347,1
2760,3783,8999,1
2761,1007,4672,1
2762,9117,9356,1
2763,2644,4420,1
2764,2181,2664,1
2765,2612,7655,1
2766,8449,9318,1
2767,5268,7708,1
2768,2481,8723,1
2769,3429,6940,1
2770,1047,4899,1
2771,2922,7914,1
2772,3679,5587,1
2773,3678,5496,1
2774,2886,6959,1
2775,3935,7358,1
2776,6914,7602,1
2777,9160,9773,1
2778,3268,4284,1
2779,1037,1940,1
2780,977,3097,1
2781,5764,7041,1
2782,6233,9883,1
2783,8505,9769,1
2784,1278,9241,1
2785,95,4423,1
2786,1011,8664,1
2787,1372,9092,1
2788,3972,9727,1
2789,3252,3838,1
2790,4443,4517,1
2791,2245,6383,1
2792,2981,3334,1
2793,6686,9275,1
2794,2947,9322,1
2795,5317,7606,1
2796,7467,8896,1
2797,2421,8989,1
2798,2762,4372,1
2799,5580,9731,1
2800,4188,6395,1
2801,614,6045,1
2802,6633,6952,1
2803,2673,5495,1
2804,1316,9974,1
2805,3026,3600,1
2806,3543,3735,1
2807,1914,5361,1
2808,86,7184,1
2809,3731,9823,1
2810,1412,1666,1
2811,5878,8329,1
2812,6529,7989,1
2813,3393,9728,1
2814,6886,9519,1
2815,3131,9973,1
2816,909,5198,1
2817,7961,9319,1
2818,8883,9220,1
2819,2680,9255,1
2820,5458,5918,1
2821,9174,9511,1
2822,127,9319,1
2823,732,1387,1
2824,8502,9849,1
2825,2613,7454,1
2826,6485,7165,1
2827,2942,6151,1
2828,2595,3038,1
2829,7225,8554,1
2830,3233,4373,1
2831,3440,3816,1
2832,864,2442,1
2833,7298,7422,1
2834,2566,9188,1
2835,3483,9010,1
2836,490,9555,1
2837,904,8891,1
2838,248,8266,1
2839,7796,7835,1
2840,1123,8939,1
2841,7480,8394,1
2842,3816,9279,1
2843,496,723,1
2844,9161,9395,1
2845,1184,5086,1
2846,2366,7762,1
2847,5297,9447,1
2848,8351,9562,1
2849,4909,9364,1
2850,1882,4738,1
2851,7198,8139,1
2852,7745,9358,1
2853,4677,8428,1
2854,7670,9645,1
2855,1653,8422,1
2856,486,5778,1
2857,1265,4296,1
2858,2858,5636,1
2859,4967,8240,1
2860,2897,9514,1
2861,6125,9817,1
2862,3032,6139,1
2863,3429,3870,1
2864,1721,6054,1
2865,4414,9172,1
2866,364,2109,1
2867,7024,9348,1
2868,4775,7297,1
2869,6046,6396,1
2870,4650,5632,1
2871,2442,6361,1
2872,715,3432,1
2873,6173,8879,1
2874,1273,8125,1
2875,5461,6633,1
2876,871,7761,1
2877,1189,5215,1
2878,7542,8901,1
2879,8327,9935,1
2880,3861,7093,1
2881,5099,6160,1
2882,1332,6014,1
2883,2488,8712,1
2884,5307,8454,1
2885,4948,6137,1
2886,4233,6666,1
2887,2744,5285,1
2888,647,8330,1
2889,3328,8883,1
2890,2335,6804,1
2891,431,2596,1
2892,702,4063,1
2893,505,2280,1
2894,4191,5220,1
2895,6316,9430,1
2896,799,7128,1
2897,3072,3424,1
2898,3115,9294,1
2899,9121,9294,1
2900,230,3878,1
2901,8240,9958,1
2902,1741,3063,1
2903,334,3951,1
2904,754,6806,1
2905,2644,4483,1
2906,470,4800,1
2907,2534,9662,1
2908,1668,1752,1
2909,291,2651,1
2910,5465,7487,1
2911,6436,7917,1
2912,4042,4225,1
2913,8579,9761,1
2914,8387,8519,1
2915,723,4225,1
2916,2444,8765,1
2917,909,9196,1
2918,2530,8566,1
2919,5927,7968,1
2920,4818,5702,1
2921,1127,3878,1
2922,1859,2882,1
2923,4956,8008,1
2924,4527,6147,1
2925,4035,5233,1
2926,5258,6128,1
2927,2284,4560,1
2928,494,5122,1
2929,2942,7966,1
2930,1047,2596,1
2931,8629,9603,1
2932,4499,5183,1
2933,3207,6012,1
2934,526,7370,1
2935,2262,7928,1
2936,8248,9004,1
2937,5464,9850,1
2938,3177,6514,1
2939,3311,4670,1
2940,2874,4991,1
2941,1979,5918,1
2942,3440,9744,1
2943,5699,6315,1
2944,3416,7525,1
2945,3496,4504,1
2946,2044,3070,1
2947,3021,6618,1
2948,2794,8012,1
2949,4830,9661,1
2950,6547,8168,1
2951,2270,8153,1
2952,1827,3965,1
2953,4443,9752,1
2954,2159,9164,1
2955,4499,5064,1
2956,3826,8321,1
2957,104,6358,1
2958,3504,4448,1
2959,8098,8216,1
2960,5045,9777,1
2961,904,4061,1
2962,983,3646,1
2963,4429,9930,1
2964,4445,6522,1
2965,4037,4453,1
2966,2352,6458,1
2967,3935,7326,1
2968,1331,4209,1
2969,5622,9284,1
2970,3521,5683,1
2971,1694,5942,1
2972,6653,9033,1
2973,2051,9334,1
2974,4206,6738,1
2975,871,8606,1
2976,5229,7919,1
2977,3577,4443,1
2978,7222,9363,1
2979,8695,9657,1
2980,197,8905,1
2981,935,5183,1
2982,1779,2651,1
2983,4285,8483,1
2984,8523,9039,1
2985,7018,7870,1
2986,1279,7789,1
2987,19,701,1
2988,5636,6340,1
2989,4097,9525,1
2990,4630,8301,1
2991,1357,2922,1
2992,6771,8362,1
2993,4648,9531,1
2994,1582,7369,1
2995,5473,7645,1
2996,2710,3505,1
2997,4409,8871,1
2998,1967,2664,1
2999,8271,9363,1
3000,2978,4843,1
3001,4293,5999,1
3002,999,4209,1
3003,1209,5943,1
3004,1702,7796,1
3005,3088,8669,1
3006,4502,9493,1
3007,2043,7493,1
3008,430,2167,1
3009,1827,8471,1
3010,5448,8133,1
3011,1286,4901,1
3012,5212,6993,1
3013,3070,7357,1
3014,911,8417,1
3015,5228,8049,1
3016,6842,7887,1
3017,8760,9270,1
3018,6696,9905,1
3019,9520,9693,1
3020,3546,7233,1
3021,1096,3740,1
3022,2033,5199,1
3023,2942,6441,1
3024,983,2031,1
3025,3981,8795,1
3026,5806,9870,1
3027,3885,7800,1
3028,567,2085,1
3029,1148,7880,1
3030,2983,6823,1
3031,2825,8292,1
3032,3062,5585,1
3033,5808,8054,1
3034,1733,5307,1
3035,4650,8572,1
3036,6280,6926,1
3037,1980,4878,1
3038,8745,9188,1
3039,613,6936,1
3040,4,4109,1
3041,4358,7349,1
3042,2610,6991,1
3043,187,5237,1
3044,4909,7015,1
3045,1639,4516,1
3046,3015,5070,1
3047,709,4016,1
3048,1266,5751,1
3049,1779,7248,1
3050,4857,6771,1
3051,526,3022,1
3052,6245,6926,1
3053,2444,2684,1
3054,1330,9356,1
3055,1654,6116,1
3056,1244,9740,1
3057,795,6496,1
3058,1759,9255,1
3059,7340,7540,1
3060,1103,5132,1
3061,1401,8169,1
3062,1517,7978,1
3063,1547,9458,1
3064,368,5297,1
3065,5562,7750,1
3066,704,7979,1
3067,6232,8232,1
3068,4855,7641,1
3069,2422,9125,1
3070,342,4357,1
3071,5799,6293,1
3072,304,8168,1
3073,729,7648,1
3074,4701,7341,1
3075,7412,9504,1
3076,776,4716,1
3077,5176,5382,1
3078,1467,8153,1
3079,3203,4855,1
3080,7663,8893,1
3081,6675,8374,1
3082,1247,1745,1
3083,3885,7919,1
3084,6677,8874,1
3085,8691,9731,1
3086,8380,9294,1
3087,2280,7235,1
3088,7765,7871,1
3089,5735,6664,1
3090,710,8065,1
3091,5636,6390,1
3092,1618,5525,1
3093,1063,2595,1
3094,6731,8072,1
3095,6945,8745,1
3096,5662,9661,1
3097,4633,4975,1
3098,3167,9619,1
3099,4502,4672,1
3100,3067,9878,1
3101,61,2857,1
3102,689,7485,1
3103,3761,4596,1
3104,1665,7379,1
3105,763,1025,1
3106,2442,9647,1
3107,2744,6735,1
3108,4560,9220,1
3109,7177,9759,1
3110,4382,7093,1
3111,2058,3423,1
3112,1594,8333,1
3113,6696,9581,1
3114,2532,4401,1
3115,74,3487,1
3116,754,8232,1
3117,7537,8991,1
3118,5029,6802,1
3119,4919,5281,1
3120,7453,9117,1
3121,4992,5828,1
3122,2004,6244,1
3123,5388,5993,1
3124,4764,5128,1
3125,3420,6932,1
3126,2828,6433,1
3127,1600,5431,1
3128,652,6553,1
3129,2214,6940,1
3130,8745,9051,1
3131,4600,7015,1
3132,342,7845,1
3133,6653,7745,1
3134,6874,8519,1
3135,1722,9098,1
3136,2313,3077,1
3137,4531,5499,1
3138,5297,6741,1
3139,4194,5232,1
3140,4097,7467,1
3141,4420,6040,1
3142,51,7940,1
3143,4084,4423,1
3144,1853,9598,1
3145,710,9807,1
3146,5857,8495,1
3147,9125,9525,1
3148,3027,7347,1
3149,1830,5999,1
3150,6174,7124,1
3151,5074,7200,1
3152,1064,4946,1
3153,6262,6513,1
3154,2422,9319,1
3155,3394,6940,1
3156,1149,8068,1
3157,364,2961,1
3158,2761,4152,1
3159,2830,9706,1
3160,3889,7467,1
3161,3070,5257,1
3162,4536,5929,1
3163,5748,8994,1
3164,8497,8529,1
3165,2841,5509,1
3166,2238,5066,1
3167,6603,6621,1
3168,7357,8047,1
3169,2486,8153,1
3170,2981,5011,1
3171,70,9282,1
3172,3403,5137,1
3173,1049,6666,1
3174,3342,7269,1
3175,1149,2764,1
3176,1981,7442,1
3177,701,4283,1
3178,1475,2198,1
3179,1647,9248,1
3180,1149,1940,1
3181,3653,4767,1
3182,4750,7826,1
3183,2938,7364,1
3184,3272,3829,1
3185,4410,9257,1
3186,4948,6993,1
3187,173,9160,1
3188,3933,9582,1
3189,750,9640,1
3190,907,4072,1
3191,1783,9336,1
3192,4334,9422,1
3193,187,2488,1
3194,5470,7458,1
3195,3077,8232,1
3196,3096,3689,1
3197,44,3103,1
3198,129,8557,1
3199,701,4608,1
3200,1976,8103,1
3201,961,1053,1
3202,3564,7353,1
3203,1668,4646,1
3204,536,7108,1
3205,362,5895,1
3206,6806,8316,1
3207,1639,2442,1
3208,478,7634,1
3209,6466,9209,1
3210,4130,8741,1
3211,2442,4689,1
3212,356,7475,1
3213,3242,9074,1
3214,4592,5932,1
3215,5183,8883,1
3216,3066,9507,1
3217,961,7467,1
3218,3515,4623,1
3219,1387,5910,1
3220,61,8698,1
3221,1387,7289,1
3222,307,3553,1
3223,1271,4795,1
3224,1485,9339,1
3225,4584,7866,1
3226,630,7945,1
3227,1828,3819,1
3228,3809,6874,1
3229,2202,7789,1
3230,4147,6189,1
3231,2596,7231,1
3232,148,3342,1
3233,5208,6926,1
3234,2482,9138,1
3235,2595,3541,1
3236,1707,4792,1
3237,2464,9095,1
3238,1533,7279,1
3239,784,9059,1
3240,2268,6382,1
3241,4625,4777,1
3242,909,6199,1
3243,1912,7789,1
3244,675,5977,1
3245,5248,5663,1
3246,246,1599,1
3247,1328,8001,1
3248,347,6980,1
3249,496,1041,1
3250,754,4494,1
3251,1583,7277,1
3252,5632,9176,1
3253,3029,6244,1
3254,238,8773,1
3255,3040,5587,1
3256,1678,6316,1
3257,1387,6616,1
3258,2024,4806,1
3259,1620,6390,1
3260,4012,4357,1
3261,377,1123,1
3262,175,4989,1
3263,2525,8309,1
3264,4494,9504,1
3265,218,8669,1
3266,5632,7080,1
3267,3894,6729,1
3268,3630,3994,1
3269,8402,9294,1
3270,2409,6231,1
3271,5761,9257,1
3272,2651,3606,1
3273,2886,8837,1
3274,925,8348,1
3275,935,7480,1
3276,3782,9840,1
3277,8335,9843,1
3278,1454,7774,1
3279,1290,7165,1
3280,5227,7979,1
3281,7044,7409,1
3282,5426,9603,1
3283,2604,2676,1
3284,6490,6735,1
3285,296,5469,1
3286,4193,8857,1
3287,9160,9176,1
3288,4379,5720,1
3289,7540,8826,1
3290,2105,4809,1
3291,3564,9262,1
3292,935,6597,1
3293,129,1339,1
3294,3074,3885,1
3295,4967,9144,1
3296,957,995,1
3297,6761,7357,1
3298,2323,7745,1
3299,3954,9992,1
3300,395,7024,1
3301,2613,5932,1
3302,767,6116,1
3303,945,7422,1
3304,2018,9176,1
3305,5821,8271,1
3306,9723,9845,1
3307,1205,9294,1
3308,1803,4265,1
3309,4,6390,1
3310,7209,8524,1
3311,6393,7418,1
3312,1507,2628,1
3313,6132,6735,1
3314,4987,5241,1
3315,3791,8351,1
3316,1921,8482,1
3317,4763,6154,1
3318,4718,7822,1
3319,4225,5496,1
3320,6384,8821,1
3321,2479,4111,1
3322,6984,9846,1
3323,5814,8821,1
3324,1531,7282,1
3325,287,5086,1
3326,1573,2474,1
3327,8893,9554,1
3328,6765,8210,1
3329,6802,8773,1
3330,6550,9596,1
3331,8373,9739,1
3332,4337,6294,1
3333,1124,2464,1
3334,4434,6926,1
3335,1177,3759,1
3336,1189,2567,1
3337,1200,1746,1
3338,1602,7602,1
3339,5458,6616,1
3340,1459,8348,1
3341,8631,8665,1
3342,4077,9567,1
3343,7231,550,0
3344,6256,3498,0
3345,2670,9169,0
3346,2763,8034,0
3347,3318,1825,0
3348,9304,8333,0
3349,4233,8438,0
3350,6120,5653,0
3351,9096,7936,0
3352,1464,4434,0
3353,6931,3208,0
3354,4629,7142,0
3355,7574,9246,0
3356,5763,6677,0
3357,6772,6661,0
3358,9852,1491,0
3359,1787,3092,0
3360,2289,9778,0
3361,4179,5464,0
3362,477,1973,0
3363,3467,5602,0
3364,698,3665,0
3365,3668,7133,0
3366,7532,9044,0
3367,4208,8522,0
3368,4600,9822,0
3369,4484,8656,0
3370,1382,8296,0
3371,9833,8413,0
3372,3417,5695,0
3373,9760,1315,0
3374,5847,1007,0
3375,6634,7343,0
3376,1834,6091,0
3377,7012,9083,0
3378,9653,3099,0
3379,9251,2335,0
3380,3363,6288,0
3381,183,4913,0
3382,3069,3600,0
3383,2603,379,0
3384,9705,7938,0
3385,5513,9631,0
3386,4829,3248,0
3387,6648,6698,0
3388,621,7790,0
3389,2097,9686,0
3390,2832,5398,0
3391,1376,9440,0
3392,2247,5787,0
3393,8751,1479,0
3394,8201,2734,0
3395,5608,9869,0
3396,9134,3836,0
3397,8140,7991,0
3398,3603,1462,0
3399,2723,7222,0
3400,5751,6300,0
3401,874,8941,0
3402,4758,4652,0
3403,9103,6203,0
3404,6248,6602,0
3405,6142,3093,0
3406,9202,9190,0
3407,9528,6457,0
3408,6080,8627,0
3409,38,6797,0
3410,4536,1941,0
3411,4715,8698,0
3412,9844,3788,0
3413,8184,3432,0
3414,6379,2506,0
3415,6715,5,0
3416,2916,8713,0
3417,681,4107,0
3418,6748,4235,0
3419,1567,4337,0
3420,7005,2514,0
3421,4532,3374,0
3422,5963,5715,0
3423,8794,1071,0
3424,6297,4031,0
3425,6737,4671,0
3426,2412,4707,0
3427,4686,3691,0
3428,4060,1706,0
3429,4735,5543,0
3430,2467,8778,0
3431,7788,1003,0
3432,7846,3873,0
3433,9610,7383,0
3434,1858,9501,0
3435,9279,5809,0
3436,6750,4621,0
3437,242,8276,0
3438,6539,2063,0
3439,3439,4672,0
3440,1831,4400,0
3441,3638,725,0
3442,541,8253,0
3443,2808,5501,0
3444,5386,8600,0
3445,7392,4611,0
3446,6253,2785,0
3447,7549,3935,0
3448,1065,9883,0
3449,8694,7210,0
3450,4105,7088,0
3451,7821,1737,0
3452,9604,7796,0
3453,6107,196,0
3454,8254,1919,0
3455,9785,3224,0
3456,6733,4755,0
3457,591,5473,0
3458,759,3093,0
3459,5870,7225,0
3460,5849,2684,0
3461,2916,2903,0
3462,5189,8957,0
3463,6344,1546,0
3464,5207,2559,0
3465,4121,8737,0
3466,4230,4926,0
3467,9728,9270,0
3468,3649,5943,0
3469,3175,360,0
3470,6582,4694,0
3471,464,8497,0
3472,1369,7239,0
3473,6549,1813,0
3474,6045,6667,0
3475,9522,473,0
3476,7519,4205,0
3477,3441,2216,0
3478,2926,7492,0
3479,7533,1867,0
3480,3673,673,0
3481,275,9356,0
3482,8978,6886,0
3483,4055,3174,0
3484,6865,1222,0
3485,8551,5811,0
3486,3523,5682,0
3487,6598,2468,0
3488,9836,5297,0
3489,4689,1439,0
3490,4832,6331,0
3491,5208,2407,0
3492,2988,1416,0
3493,3475,2082,0
3494,8548,8153,0
3495,4574,7936,0
3496,9366,83,0
3497,1486,8612,0
3498,5454,389,0
3499,6371,3140,0
3500,8674,5435,0
3501,6290,1715,0
3502,5382,1517,0
3503,2628,5831,0
3504,4040,6927,0
3505,638,3449,0
3506,8003,7724,0
3507,5835,8866,0
3508,3947,1142,0
3509,6976,4849,0
3510,405,1736,0
3511,5973,686,0
3512,6711,6774,0
3513,6935,6066,0
3514,5408,6475,0
3515,9452,4341,0
3516,7350,1521,0
3517,6777,6096,0
3518,5931,6066,0
3519,7060,7090,0
3520,8255,8506,0
3521,835,3029,0
3522,9260,7953,0
3523,4572,4217,0
3524,9008,9615,0
3525,343,3185,0
3526,9685,5126,0
3527,7837,8499,0
3528,1488,6471,0
3529,4130,231,0
3530,7778,2701,0
3531,6444,3719,0
3532,5193,5306,0
3533,550,1608,0
3534,38,1433,0
3535,6174,5063,0
3536,4488,5731,0
3537,7523,96,0
3538,5562,3184,0
3539,4592,6983,0
3540,51,4220,0
3541,7846,9028,0
3542,8644,615,0
3543,6382,3619,0
3544,3672,6234,0
3545,7422,6198,0
3546,509,6918,0
3547,1775,2998,0
3548,6967,6263,0
3549,3898,1357,0
3550,8932,8314,0
3551,274,8116,0
3552,6291,7542,0
3553,6444,193,0
3554,9059,6885,0
3555,5976,7731,0
3556,7017,5767,0
3557,2282,7623,0
3558,5128,8681,0
3559,159,1996,0
3560,328,6588,0
3561,9302,4753,0
3562,9452,4405,0
3563,8675,9352,0
3564,9144,1829,0
3565,4706,7441,0
3566,9991,4779,0
3567,4097,2231,0
3568,5608,2323,0
3569,8909,4436,0
3570,3076,5969,0
3571,3426,4197,0
3572,560,4434,0
3573,4388,7064,0
3574,8747,535,0
3575,5963,7736,0
3576,6039,6923,0
3577,5578,3448,0
3578,4419,8589,0
3579,8813,6346,0
3580,2138,2478,0
3581,6833,8154,0
3582,5081,8455,0
3583,8596,1052,0
3584,3136,8650,0
3585,7876,8319,0
3586,1990,2532,0
3587,4728,936,0
3588,8439,5155,0
3589,3708,353,0
3590,5942,5140,0
3591,2460,832,0
3592,1906,95,0
3593,8777,4621,0
3594,7412,4579,0
3595,5919,1141,0
3596,4993,6299,0
3597,5601,4468,0
3598,6985,2917,0
3599,1350,1254,0
3600,8380,1617,0
3601,4518,7428,0
3602,5361,6552,0
3603,3822,1809,0
3604,8444,676,0
3605,1724,5814,0
3606,2101,8314,0
3607,8724,3675,0
3608,3233,9444,0
3609,8745,3030,0
3610,3283,2619,0
3611,3150,2396,0
3612,9912,3629,0
3613,7660,2561,0
3614,611,5111,0
3615,4655,9591,0
3616,4149,277,0
3617,2694,9011,0
3618,4595,4024,0
3619,7768,4585,0
3620,3020,7653,0
3621,1681,4167,0
3622,9966,1660,0
3623,2794,2235,0
3624,996,1588,0
3625,4749,4281,0
3626,5233,9162,0
3627,1404,5763,0
3628,7625,9883,0
3629,1169,6172,0
3630,4382,5981,0
3631,3891,4892,0
3632,2242,5603,0
3633,4855,7043,0
3634,7350,3003,0
3635,4267,9045,0
3636,2365,3083,0
3637,663,7897,0
3638,3173,1990,0
3639,2841,8265,0
3640,1777,3857,0
3641,5944,9558,0
3642,7477,7323,0
3643,5811,1151,0
3644,108,1791,0
3645,836,8278,0
3646,1493,4850,0
3647,1818,5486,0
3648,9855,7407,0
3649,477,2528,0
3650,5407,548,0
3651,7037,7739,0
3652,6052,4562,0
3653,4244,4467,0
3654,5212,4495,0
3655,4273,504,0
3656,6576,644,0
3657,9373,5460,0
3658,8767,5380,0
3659,952,3700,0
3660,8175,9919,0
3661,4565,7539,0
3662,4823,184,0
3663,7969,551,0
3664,4953,724,0
3665,2164,6311,0
3666,7233,8957,0
3667,2437,5571,0
3668,9539,149,0
3669,8957,5457,0
3670,9327,208,0
3671,3280,2786,0
3672,3357,7312,0
3673,5638,4216,0
3674,9334,5510,0
3675,3064,2068,0
3676,2725,2027,0
3677,4022,5257,0
3678,8219,6727,0
3679,6352,1920,0
3680,2371,1018,0
3681,9557,528,0
3682,2783,7753,0
3683,6475,8852,0
3684,6252,1548,0
3685,7972,9044,0
3686,7604,6835,0
3687,8120,9000,0
3688,5912,839,0
3689,5916,4410,0
3690,7447,8624,0
3691,9312,9184,0
3692,4283,6747,0
3693,2747,436,0
3694,6147,9526,0
3695,4229,7430,0
3696,7932,4818,0
3697,5304,316,0
3698,177,5776,0
3699,7500,4740,0
3700,3250,5460,0
3701,3490,5800,0
3702,5620,845,0
3703,4763,131,0
3704,6074,6288,0
3705,7705,3225,0
3706,2433,4490,0
3707,1724,958,0
3708,1785,7106,0
3709,4515,6461,0
3710,3025,9018,0
3711,543,5892,0
3712,8841,3842,0
3713,6057,4453,0
3714,9559,1544,0
3715,6168,6279,0
3716,9189,259,0
3717,846,7873,0
3718,6855,7585,0
3719,683,2691,0
3720,1008,9543,0
3721,5265,1395,0
3722,536,5484,0
3723,3377,9644,0
3724,5169,5072,0
3725,3131,5078,0
3726,9336,8641,0
3727,9951,9164,0
3728,3953,5158,0
3729,3740,6653,0
3730,5925,1265,0
3731,1382,687,0
3732,7722,4175,0
3733,3524,9855,0
3734,971,3380,0
3735,4179,7297,0
3736,2966,2407,0
3737,1139,1400,0
3738,7487,3695,0
3739,3730,3212,0
3740,3362,7207,0
3741,5010,1037,0
3742,903,1132,0
3743,9628,3370,0
3744,9494,1002,0
3745,9508,7486,0
3746,3510,6263,0
3747,7183,7005,0
3748,42,2680,0
3749,2166,2652,0
3750,3433,4732,0
3751,8857,913,0
3752,3736,7765,0
3753,6796,8087,0
3754,7225,8993,0
3755,6513,2369,0
3756,3022,1643,0
3757,6948,1127,0
3758,7911,7615,0
3759,9179,7940,0
3760,6797,9291,0
3761,5112,9519,0
3762,9599,2008,0
3763,5458,9961,0
3764,3898,1138,0
3765,2059,5133,0
3766,6051,5746,0
3767,8793,3262,0
3768,5702,509,0
3769,5713,270,0
3770,6675,2297,0
3771,8932,4801,0
3772,2767,8233,0
3773,1068,3850,0
3774,4876,9542,0
3775,4995,1486,0
3776,9832,3937,0
3777,6062,3546,0
3778,5485,4817,0
3779,6922,93,0
3780,4953,1298,0
3781,4233,4285,0
3782,855,8941,0
3783,2491,5544,0
3784,2950,7833,0
3785,7111,951,0
3786,3783,9484,0
3787,7159,9019,0
3788,7442,3354,0
3789,7257,5356,0
3790,2100,5204,0
3791,5128,3856,0
3792,4043,6793,0
3793,2214,5910,0
3794,5939,4420,0
3795,9855,2617,0
3796,7912,6376,0
3797,4064,3432,0
3798,6387,5853,0
3799,4568,2815,0
3800,7803,5403,0
3801,8199,8938,0
3802,7347,2897,0
3803,8764,2653,0
3804,5105,4941,0
3805,1600,9922,0
3806,7037,2208,0
3807,3742,2416,0
3808,6955,8932,0
3809,8694,5398,0
3810,7372,689,0
3811,1358,9548,0
3812,1911,2095,0
3813,1883,5242,0
3814,1422,5775,0
3815,3285,4724,0
3816,7306,1977,0
3817,6232,7196,0
3818,5483,75,0
3819,4859,2246,0
3820,999,7609,0
3821,2094,4634,0
3822,3608,2855,0
3823,8738,6458,0
3824,884,4849,0
3825,7979,128,0
3826,7985,4915,0
3827,182,7134,0
3828,10,4377,0
3829,3874,1950,0
3830,1415,5787,0
3831,22,9543,0
3832,8150,8573,0
3833,5357,289,0
3834,5846,1542,0
3835,8478,1144,0
3836,2884,2942,0
3837,2001,7483,0
3838,8244,2016,0
3839,9004,7391,0
3840,9041,4300,0
3841,5916,2177,0
3842,6938,2354,0
3843,4904,7982,0
3844,5265,6387,0
3845,7991,743,0
3846,7067,6933,0
3847,2781,128,0
3848,555,7542,0
3849,2897,8762,0
3850,4847,2394,0
3851,2562,268,0
3852,7977,8985,0
3853,4297,2716,0
3854,5215,5121,0
3855,5560,2464,0
3856,4149,2904,0
3857,3890,8929,0
3858,6525,6027,0
3859,4786,7211,0
3860,5183,9096,0
3861,257,6951,0
3862,7549,6899,0
3863,8907,8478,0
3864,1618,4648,0
3865,3308,7924,0
3866,8072,2557,0
3867,1788,8719,0
3868,7930,7723,0
3869,4262,790,0
3870,89,8887,0
3871,9136,341,0
3872,1940,8811,0
3873,9735,6595,0
3874,1418,5761,0
3875,4775,5277,0
3876,4822,959,0
3877,7112,9451,0
3878,5064,6845,0
3879,4809,5864,0
3880,6402,1265,0
3881,5951,2287,0
3882,7540,3429,0
3883,9416,326,0
3884,430,8366,0
3885,8901,4990,0
3886,2537,4502,0
3887,6051,9520,0
3888,6131,8081,0
3889,5600,1290,0
3890,276,3440,0
3891,1808,5056,0
3892,553,5160,0
3893,1931,4089,0
3894,7587,8780,0
3895,9192,2535,0
3896,816,7928,0
3897,1987,8890,0
3898,6955,2687,0
3899,504,5340,0
3900,495,746,0
3901,4660,9496,0
3902,138,98,0
3903,1491,98,0
3904,5536,2729,0
3905,9892,8153,0
3906,6866,9583,0
3907,3593,8157,0
3908,2744,1910,0
3909,3283,8119,0
3910,3382,2804,0
3911,1451,700,0
3912,7171,5123,0
3913,8649,5110,0
3914,8537,58,0
3915,9751,512,0
3916,1595,5899,0
3917,6760,8954,0
3918,2785,617,0
3919,6471,2165,0
3920,3889,220,0
3921,3036,4325,0
3922,2024,1244,0
3923,2251,8062,0
3924,8848,6249,0
3925,9096,2784,0
3926,593,1293,0
3927,850,5566,0
3928,9168,8478,0
3929,70,6017,0
3930,9827,7396,0
3931,7824,2156,0
3932,625,1855,0
3933,8960,6499,0
3934,6960,120,0
3935,1863,6168,0
3936,257,8399,0
3937,9802,2925,0
3938,5564,8707,0
3939,5170,2804,0
3940,4872,3075,0
3941,1725,1839,0
3942,8838,4607,0
3943,8609,2659,0
3944,2274,6116,0
3945,9051,4687,0
3946,2713,6424,0
3947,5718,904,0
3948,6727,4978,0
3949,5450,4781,0
3950,2957,3295,0
3951,5795,4651,0
3952,2308,881,0
3953,7523,6475,0
3954,8425,3781,0
3955,4208,7985,0
3956,6015,79,0
3957,7565,3108,0
3958,7846,8794,0
3959,1019,4454,0
3960,3693,6596,0
3961,3405,5841,0
3962,2639,2532,0
3963,6916,4767,0
3964,682,1602,0
3965,8856,2533,0
3966,8589,9329,0
3967,2931,2822,0
3968,5624,7512,0
3969,4966,3840,0
3970,7941,1886,0
3971,6327,2087,0
3972,142,9686,0
3973,6200,2147,0
3974,627,8026,0
3975,6451,7972,0
